"ride_id","rideable_type","started_at","ended_at","start_station_name","start_station_id","end_station_name","end_station_id","start_lat","start_lng","end_lat","end_lng","member_casual"
"D1AE332678F03C05","classic_bike","2024-02-05 19:03:52.905","2024-02-05 19:07:20.987","E 106 St & Madison Ave","7528.31","E 98 St & Park Ave","7443.17",40.7934337,-73.94945003,40.78813,-73.95206,"member"
"11139B7EAAE29B7E","classic_bike","2024-02-10 17:44:21.569","2024-02-10 17:48:04.193","E 10 St & 2 Ave","5746.02","Lafayette St & E 8 St","5788.13",40.72970805644994,-73.9865979552269,40.73020660529954,-73.99102628231049,"member"
"A4F7531F2FA3F003","electric_bike","2024-02-08 19:28:49.495","2024-02-08 19:36:42.452","Mott St & Prince St","5561.04","1 Ave & E 6 St","5626.15",40.723084927,-73.994874477,40.72633085971696,-73.98616880178452,"member"
"E70EEA66D5665850","classic_bike","2024-02-04 15:56:06.325","2024-02-04 16:18:06.971","Eastern Pkwy & Franklin Ave (SW Corner)","3919.12","West Drive & Prospect Park West","3651.04",40.670529,-73.958222,40.6610633719006,-73.97945255041122,"member"
"8DFB813B9F670AB3","electric_bike","2024-02-13 15:05:56.105","2024-02-13 15:12:08.128","E 25 St & 1 Ave","6004.07","E 39 St & Lexington Ave","6389.09",40.738109231,-73.977177143,40.749498546025194,-73.97729203113158,"member"
"06903BBFD8EE13B1","classic_bike","2024-02-29 08:25:37.415","2024-02-29 08:28:30.007","E 10 St & 2 Ave","5746.02","Lafayette St & E 8 St","5788.13",40.72970805644994,-73.9865979552269,40.73020660529954,-73.99102628231049,"member"
"15BBB7E52327682A","classic_bike","2024-02-10 02:41:08.930","2024-02-10 02:46:58.621","Stewart Ave & Johnson Ave","5123.07","Montrose Ave & Bushwick Ave","5068.02",40.70869,-73.92587,40.70767788,-73.94016171,"member"
"2B9D9FDB7102111E","electric_bike","2024-02-11 17:57:10.114","2024-02-11 18:06:49.972","Grand St & Havemeyer St","5267.08","Montrose Ave & Bushwick Ave","5068.02",40.712849855,-73.956951499,40.70767788,-73.94016171,"member"
"8779DFAD9B11BB8D","electric_bike","2024-02-10 23:39:32.607","2024-02-10 23:54:13.301","Washington Ave & Greene Ave","4419.03","Central Ave & Himrod St","4713.01",40.686532021,-73.965652227,40.69676,-73.92302,"member"
"9371F5F6F35D80BD","classic_bike","2024-02-29 10:58:49.116","2024-02-29 11:03:43.407","Mott St & Prince St","5561.04","Stanton St & Norfolk St","5445.07",40.72317958,-73.99480012,40.720747,-73.986274,"member"
"D6CE863417515C40","classic_bike","2024-02-22 22:17:37.326","2024-02-22 22:22:06.236","Mott St & Prince St","5561.04","Stanton St & Norfolk St","5445.07",40.72317958,-73.99480012,40.720747,-73.986274,"member"
