ride_id,rideable_type,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,year,start_time,end_time,date,month
CFBB769D49DC299D,electric_bike,Madison Ave & E 99 St,7443.01,E 74 St & 1 Ave,6953.08,40.789714575,-73.952240348,40.7689738,-73.95482273,member,2024,17:08:40.69,17:19:09.33,2024-01-31,1
7CD9090CB52C5CF5,electric_bike,W 54 St & 6 Ave,6771.13,E 74 St & 1 Ave,6953.08,40.76152575,-73.977125287,40.7689738,-73.95482273,member,2024,17:14:41.83,17:26:57.13,2024-01-27,1
ACB185622073BE50,electric_bike,Butler St & Court St,4339.01,Dock St & Front St,4903.09,40.684982896,-73.994219303,40.702709,-73.99253,member,2024,17:15:03.31,17:23:49.32,2024-01-19,1
895B75A57A339BD9,electric_bike,West End Ave & W 107 St,7650.05,W 148 St & Amsterdam Ave,8033.09,40.802047849,-73.968174338,40.827075,-73.945909,member,2024,15:06:04.41,15:27:13.64,2024-01-03,1
FC1FC075DB0DB66A,electric_bike,Columbia St & Kane St,4422.05,Front St & Jay St,4895.03,40.687736988,-74.001597524,40.702461,-73.986842,member,2024,10:35:22.29,10:43:14.18,2024-01-27,1
27E205B52BD1628D,electric_bike,Butler St & Court St,4339.01,Front St & Jay St,4895.03,40.68501544,-73.994402885,40.702461,-73.986842,member,2024,17:28:22.85,17:38:37.35,2024-01-24,1
27C064288922F846,electric_bike,Madison Ave & E 99 St,7443.01,,,40.789726377,-73.952219129,40.77,-73.99,member,2024,20:08:45.39,21:21:43.64,2024-01-26,1
B36963441377EBD1,electric_bike,West End Ave & W 107 St,7650.05,E 74 St & 1 Ave,6953.08,40.802114964,-73.968352556,40.7689738,-73.95482273,casual,2024,19:11:39.84,19:38:57.00,2024-01-18,1
2729C1FF14E3EC78,electric_bike,Columbia St & Kane St,4422.05,,,40.687755108,-74.001582146,40.7,-73.99,casual,2024,12:01:42.29,13:10:04.04,2024-01-30,1
88E74FC6E55E213B,electric_bike,Madison Ave & E 99 St,7443.01,Broadway & W 142 St,7981.16,40.789707065,-73.952456594,40.824686,-73.951947,member,2024,20:55:26.49,21:10:09.36,2024-01-18,1
2FB7E4A408D9D5E2,electric_bike,108 St & 39 Ave,6490.02,Roosevelt Island Tramway,6599.01,40.751675963,-73.859253645,40.757284,-73.9536,member,2024,12:28:44.15,13:00:21.34,2024-01-29,1
852853B851F5CA42,electric_bike,Madison Ave & E 99 St,7443.01,St Nicholas Ave & W 126 St,7756.1,40.789411426,-73.952151537,40.8114323,-73.9518776,member,2024,16:49:58.92,17:00:43.00,2024-01-27,1
515FA200065726CD,electric_bike,Madison Ave & E 99 St,7443.01,E 74 St & 1 Ave,6953.08,40.789523602,-73.952239037,40.7689738,-73.95482273,member,2024,16:18:11.98,16:27:54.44,2024-01-12,1
E9129997D8176C80,electric_bike,Frederick Douglass Blvd & W 145 St,7954.12,St Nicholas Ave & W 126 St,7756.1,40.822986722,-73.941816449,40.8114323,-73.9518776,member,2024,12:05:44.58,12:12:25.41,2024-01-20,1
03DF018B20ED02D9,classic_bike,Columbia St & Kane St,4422.05,,,40.68763155,-74.0016256,,,casual,2024,14:51:04.77,15:50:59.89,2024-01-13,1
18906BDCC3E52102,electric_bike,Madison Ave & E 99 St,7443.01,E 138 St & 5 Ave,7809.13,40.789764047,-73.952254653,40.81449,-73.936153,casual,2024,23:55:40.81,00:10:17.95,2024-01-03,1
7DD426C821E5EFD6,electric_bike,108 St & 39 Ave,6490.02,Roosevelt Island Tramway,6599.01,40.751686096,-73.859184265,40.757284,-73.9536,member,2024,15:25:24.07,15:57:51.54,2024-01-25,1
B4C76B440FECFB54,electric_bike,108 St & 39 Ave,6490.02,Roosevelt Island Tramway,6599.01,40.751770616,-73.859131575,40.757284,-73.9536,member,2024,12:37:52.60,13:10:53.88,2024-01-28,1
1AC58CD3C507E597,electric_bike,Butler St & Court St,4339.01,Dock St & Front St,4903.09,40.684865594,-73.994284749,40.702709,-73.99253,member,2024,08:46:24.23,08:56:45.35,2024-01-05,1
861DF71C3FDC0F46,electric_bike,Madison Ave & E 99 St,7443.01,St Nicholas Ave & W 126 St,7756.1,40.789696693,-73.952278972,40.8114323,-73.9518776,member,2024,17:39:25.51,17:48:57.98,2024-01-02,1
F8E6CFEB3FBE7494,electric_bike,Madison Ave & E 99 St,7443.01,E 74 St & 1 Ave,6953.08,40.789776087,-73.952254295,40.7689738,-73.95482273,member,2024,18:41:16.31,18:51:36.99,2024-01-18,1
177F8F9ED3F016EB,electric_bike,Frederick Douglass Blvd & W 145 St,7954.12,Broadway & W 142 St,7981.16,40.823224187,-73.942032695,40.824686,-73.951947,member,2024,17:10:42.49,17:37:51.63,2024-01-25,1
9D1E13A0DC5BB5AF,electric_bike,Butler St & Court St,4339.01,Front St & Jay St,4895.03,40.685125709,-73.994265676,40.702461,-73.986842,member,2024,13:06:01.93,13:17:17.22,2024-01-26,1
B17821870BA7F8F2,electric_bike,57 St & Grand Ave,5440.05,56 Dr & 61 St,5540.06,40.719180703,-73.91248774499999,40.72368,-73.90458,casual,2024,19:48:36.81,19:52:10.54,2024-01-23,1
8A5AB9D7F0780E85,electric_bike,Frederick Douglass Blvd & W 145 St,7954.12,W 148 St & Amsterdam Ave,8033.09,40.823096037,-73.941940069,40.827075,-73.945909,member,2024,19:39:46.09,19:45:09.99,2024-01-08,1
826ACF9021A6C8DD,classic_bike,West End Ave & W 107 St,7650.05,Adam Clayton Powell Blvd & W 118 St,7670.09,40.8021174,-73.9681805305,40.804372,-73.951475,member,2024,21:34:50.88,21:55:23.97,2024-01-18,1
AA24DA09FDCBB532,electric_bike,Columbia St & Kane St,4422.05,Front St & Jay St,4895.03,40.687772155,-74.001568079,40.702461,-73.986842,member,2024,17:59:17.67,18:09:59.55,2024-01-14,1
D17200AC626F156D,electric_bike,Frederick Douglass Blvd & W 145 St,7954.12,Broadway & W 142 St,7981.16,40.823023438,-73.941367388,40.824686,-73.951947,member,2024,03:46:30.98,03:50:00.47,2024-01-01,1
61A380A80EEE9F09,electric_bike,Frederick Douglass Blvd & W 145 St,7954.12,W 148 St & Amsterdam Ave,8033.09,40.823075294,-73.941742301,40.827075,-73.945909,member,2024,12:44:47.51,12:47:44.74,2024-01-01,1
65609A4A30B14EC1,electric_bike,Frederick Douglass Blvd & W 145 St,7954.12,Broadway & W 142 St,7981.16,40.823086143,-73.941863179,40.824686,-73.951947,member,2024,13:38:20.42,13:42:26.05,2024-01-13,1
A0A09C76891121C6,classic_bike,Frederick Douglass Blvd & W 145 St,7954.12,St Nicholas Ave & W 126 St,7756.1,40.823061,-73.941928,40.8114323,-73.9518776,member,2024,18:14:37.30,18:20:40.60,2024-01-12,1
BC21C841775F71E7,electric_bike,W 54 St & 6 Ave,6771.13,,,40.761542678,-73.977085352,40.75,-73.98,member,2024,07:41:10.01,08:45:13.48,2024-01-12,1
61864BAD91407C33,classic_bike,West End Ave & W 107 St,7650.05,Adam Clayton Powell Blvd & W 118 St,7670.09,40.8021174,-73.9681805305,40.804372,-73.951475,member,2024,14:01:20.71,14:13:02.85,2024-01-31,1
5F18D8AFDE7B2979,electric_bike,Melrose Ave & E 154 St,7918.12,3 Ave & E 174 St,8241.07,40.819566607,-73.91613853,40.84224,-73.8985,member,2024,18:33:57.00,18:45:59.76,2024-01-13,1
001BECA4F36B6C64,electric_bike,W 54 St & 6 Ave,6771.13,W 10 St & Washington St,5847.06,40.761726856,-73.978165746,40.73342399437081,-74.00851495563984,member,2024,19:47:04.38,20:09:49.90,2024-01-27,1
986423375E09C857,classic_bike,Frederick Douglass Blvd & W 145 St,7954.12,St Nicholas Ave & W 126 St,7756.1,40.823061,-73.941928,40.8114323,-73.9518776,member,2024,12:01:58.92,12:10:30.58,2024-01-14,1
5D68647F710C675F,electric_bike,Columbia St & Kane St,4422.05,Front St & Jay St,4895.03,40.687772274,-74.001566768,40.702461,-73.986842,member,2024,09:22:40.26,09:35:07.83,2024-01-12,1
686964E85F44FD24,classic_bike,West End Ave & W 107 St,7650.05,St Nicholas Ave & W 126 St,7756.1,40.8021174,-73.9681805305,40.8114323,-73.9518776,member,2024,21:58:24.86,22:11:12.63,2024-01-11,1
76CC4F1B2162829B,electric_bike,Frederick Douglass Blvd & W 145 St,7954.12,St Nicholas Ave & W 126 St,7756.1,40.823108792,-73.941939235,40.8114323,-73.9518776,member,2024,21:38:46.53,21:45:41.63,2024-01-25,1
32EE52F6C9D8F215,electric_bike,Madison Ave & E 99 St,7443.01,,,40.789656401,-73.95227468,40.8,-73.95,member,2024,19:46:56.49,20:51:55.80,2024-01-28,1
57D51B273E7F8565,electric_bike,West End Ave & W 107 St,7650.05,W 148 St & Amsterdam Ave,8033.09,40.802143097,-73.968184948,40.827075,-73.945909,member,2024,19:41:38.36,19:59:04.43,2024-01-03,1
85B487A6362333C5,electric_bike,Wyckoff Ave & Gates Ave,4847.03,Hart St & Wyckoff Ave,4971.01,40.699910998,-73.911737442,40.704876,-73.919911,member,2024,17:07:58.73,17:13:04.47,2024-01-14,1
7B1D53129AD9425A,classic_bike,E 16 St & Irving Pl,5938.11,,,40.735367055605394,-73.98797392845154,,,member,2024,13:49:53.17,14:49:40.12,2024-01-13,1
CA7387BA4ADD44BB,electric_bike,12 Ave & W 40 St,6765.01,Front St & Jay St,4895.03,40.760965466,-74.002834797,40.702461,-73.986842,member,2024,16:16:21.18,16:54:49.43,2024-01-07,1
39F2E0F9C2DADE6C,electric_bike,12 Ave & W 40 St,6765.01,E 11 St & Broadway,5829.12,40.760896564,-74.002864242,40.73261787,-73.99158043,member,2024,08:30:29.36,08:53:55.60,2024-01-10,1
1546F0308F6A5C71,electric_bike,Frederick Douglass Blvd & W 145 St,7954.12,Broadway & W 142 St,7981.16,40.823061,-73.941928,40.824686,-73.951947,member,2024,22:37:15.41,22:41:09.08,2024-01-27,1
4146C8246C59258F,electric_bike,E 11 St & Ave B,5659.11,,,40.72748673,-73.97963953,40.72,-73.98,member,2024,09:25:43.43,10:28:05.55,2024-01-18,1
A880DE8CB8C82D7C,electric_bike,West End Ave & W 107 St,7650.05,E 74 St & 1 Ave,6953.08,40.801977515,-73.968114614,40.7689738,-73.95482273,member,2024,11:26:33.42,11:49:16.36,2024-01-24,1
FBEB3495450DFF92,electric_bike,Madison Ave & E 99 St,7443.01,,,40.789581895,-73.952284217,40.79,-73.97,member,2024,23:04:47.52,00:19:45.82,2024-01-03,1
F8A06C0AC293C4F8,electric_bike,31 St & Newtown Ave,6923.2,Dock St & Front St,4903.09,40.767381787,-73.92118454,40.702709,-73.99253,member,2024,08:12:03.21,08:48:11.80,2024-01-15,1
557B3A293D5586BA,electric_bike,Columbia St & Kane St,4422.05,,,40.687752485,-74.001570582,40.69,-73.99,member,2024,14:02:48.29,15:07:51.96,2024-01-02,1
C187E1AE99BA814D,electric_bike,West End Ave & W 107 St,7650.05,Adam Clayton Powell Blvd & W 118 St,7670.09,40.802029252,-73.968267798,40.804372,-73.951475,member,2024,15:52:59.23,15:59:37.42,2024-01-10,1
A44ACAA526938631,electric_bike,108 St & 39 Ave,6490.02,Corona Ave & 111 St,6053.01,40.75165832,-73.859271169,40.7408,-73.84978,member,2024,14:45:47.54,14:51:50.48,2024-01-20,1
DFCC2F606F9294C3,electric_bike,Madison Ave & E 99 St,7443.01,E 74 St & 1 Ave,6953.08,40.789830804,-73.952227473,40.7689738,-73.95482273,member,2024,16:37:07.80,16:45:49.97,2024-01-04,1
6972DC1905945A0E,electric_bike,West End Ave & W 107 St,7650.05,,,40.802242637,-73.96812284,40.79,-73.94,member,2024,12:03:28.04,13:07:09.74,2024-01-10,1
155CAA6267CFEF90,classic_bike,Woodward Ave & Harman St,5074.08,Hart St & Wyckoff Ave,4971.01,40.70793,-73.91092,40.704876,-73.919911,member,2024,10:51:34.83,10:56:37.77,2024-01-27,1
770B2405245AA385,electric_bike,St Nicholas Ave & W 137 St,7898.03,Broadway & W 142 St,7981.16,40.818465233,-73.947640419,40.824686,-73.951947,member,2024,18:28:29.70,18:36:43.98,2024-01-03,1
8FB54E242F98237F,electric_bike,Broadway & Kent Ave,5134.09,,,40.710843325,-73.968317866,40.71,-73.96,member,2024,18:24:11.58,19:27:06.31,2024-01-23,1
0E19D1FE2112E176,electric_bike,St Nicholas Ave & W 137 St,7898.03,St Nicholas Ave & W 126 St,7756.1,40.818394184,-73.947527289,40.8114323,-73.9518776,member,2024,05:22:55.33,05:25:27.34,2024-01-02,1
2F5259A61D2B8150,classic_bike,St Nicholas Ave & W 137 St,7898.03,St Nicholas Ave & W 126 St,7756.1,40.818477,-73.947568,40.8114323,-73.9518776,member,2024,14:24:29.10,14:28:28.91,2024-01-13,1
7B14C4ADA1A0C7C8,classic_bike,Clinton St & Tillary St,4748.07,Front St & Jay St,4895.03,40.69623297129316,-73.99142056703568,40.702461,-73.986842,member,2024,18:01:18.64,18:08:29.06,2024-01-29,1
6206794C3778900A,classic_bike,5 Av & W 139 St,7851.04,E 138 St & 5 Ave,7809.13,40.815484,-73.935856,40.81449,-73.936153,member,2024,08:01:14.03,08:02:43.87,2024-01-31,1
79F6682752F06BDA,electric_bike,Amsterdam Ave & W 119 St,7727.07,St Nicholas Ave & W 126 St,7756.1,40.808541298,-73.959700584,40.8114323,-73.9518776,member,2024,19:29:33.28,19:34:09.26,2024-01-30,1
6B2CE2C7B1DFB312,electric_bike,Amsterdam Ave & W 119 St,7727.07,E 74 St & 1 Ave,6953.08,40.808526874,-73.959629297,40.7689738,-73.95482273,member,2024,17:38:09.23,17:55:02.53,2024-01-25,1
402CDAA74457A9B6,classic_bike,E 13 St & Ave A,5779.09,E 11 St & Broadway,5829.12,40.72966729392978,-73.98067966103554,40.73261787,-73.99158043,member,2024,12:18:53.51,12:27:39.13,2024-01-22,1
DA1F1EA8D80545A4,electric_bike,8 Ave & W 27 St,6297.07,,,40.74808073,-73.996500492,40.77,-73.99,member,2024,19:25:56.98,20:37:59.24,2024-01-16,1
6EF6EA88DF453151,classic_bike,Schermerhorn St & Hoyt St,4479.1,,,40.6886263,-73.9851911,,,member,2024,02:58:50.88,03:58:37.71,2024-01-25,1
42A9B34DF353A15A,electric_bike,12 Ave & W 40 St,6765.01,,,40.760949016,-74.00286901,40.76,-73.98,casual,2024,15:00:40.57,16:06:50.67,2024-01-25,1
3FCCF870D4D333A1,electric_bike,1 Ave & E 18 St,5854.09,,,40.733892441,-73.980594039,40.73,-73.98,casual,2024,23:50:18.91,03:07:48.71,2024-01-27,1
65803A84B9F76A86,electric_bike,Schermerhorn St & Hoyt St,4479.1,Front St & Jay St,4895.03,40.688888669,-73.985372663,40.702461,-73.986842,casual,2024,10:55:32.55,11:02:53.15,2024-01-15,1
13733AC4B70597FC,classic_bike,12 Ave & W 40 St,6765.01,W 10 St & Washington St,5847.06,40.76087502,-74.00277668,40.73342399437081,-74.00851495563984,member,2024,07:18:37.05,07:32:18.21,2024-01-03,1
0C3167B2B789FD78,classic_bike,1 Ave & E 18 St,5854.09,E 11 St & Broadway,5829.12,40.73381219196632,-73.98054420948029,40.73261787,-73.99158043,member,2024,09:26:22.78,09:34:15.78,2024-01-29,1
E585D6178E2B5656,electric_bike,Schermerhorn St & Hoyt St,4479.1,,,40.688413739,-73.985449314,40.67,-73.99,member,2024,16:12:34.95,18:01:54.25,2024-01-17,1
663417F7D83ED71E,electric_bike,W 47 St & 10 Ave,6824.07,,,40.762617707,-73.99276197,40.75,-73.97,member,2024,09:53:40.17,11:13:25.36,2024-01-10,1
863AEEB9A5A55F1F,electric_bike,1 Ave & E 18 St,5854.09,,,40.734131455,-73.980378866,40.75,-73.97,member,2024,08:00:37.24,09:25:30.18,2024-01-10,1
BE4DBC056A3F1890,electric_bike,E 106 St & Lexington Ave,7504.18,Adam Clayton Powell Blvd & W 118 St,7670.09,40.791943669,-73.945835948,40.804372,-73.951475,member,2024,17:47:29.22,17:56:27.04,2024-01-31,1
BFD29218AB271154,electric_bike,West End Ave & W 107 St,7650.05,Mt Morris Park W & W 120 St,7685.14,40.8021174,-73.9681805305,40.804038,-73.945925,member,2022,13:13:43.39,13:22:31.46,2022-01-21,1
7C953F2FD7BE1302,classic_bike,4 Ave & 3 St,4028.04,Boerum Pl\t& Pacific St,4488.09,40.673746,-73.985649,40.68848905639242,-73.99116039276123,member,2022,11:30:54.16,11:41:43.42,2022-01-10,1
95893ABD40CED4B8,electric_bike,1 Ave & E 62 St,6753.08,5 Ave & E 29 St,6248.06,40.7612274,-73.96094022,40.7451677,-73.98683077,member,2022,10:52:43.09,11:06:35.22,2022-01-26,1
F853B50772137378,classic_bike,2 Ave & E 96 St,7338.02,5 Ave & E 29 St,6248.06,40.7839636,-73.9471673,40.7451677,-73.98683077,member,2022,08:35:48.24,09:10:50.47,2022-01-03,1
7590ADF834797B4B,classic_bike,6 Ave & W 34 St,6364.1,5 Ave & E 29 St,6248.06,40.74964,-73.98805,40.7451677,-73.98683077,member,2022,14:14:23.04,14:34:57.47,2022-01-22,1
F803F9593CEDBB39,electric_bike,Cleveland Pl & Spring St,5492.05,5 Ave & E 29 St,6248.06,40.722103786686034,-73.99724900722504,40.7451677,-73.98683077,member,2022,15:37:37.27,15:54:06.28,2022-01-05,1
DD92C2F27FF265D0,classic_bike,Cleveland Pl & Spring St,5492.05,Allen St & Rivington St,5414.06,40.722103786686034,-73.99724900722504,40.72019576,-73.98997825,member,2022,16:44:22.86,16:48:07.59,2022-01-25,1
621225A86D88489F,electric_bike,6 Ave & W 34 St,6364.1,Allen St & Rivington St,5414.06,40.74964,-73.98805,40.72019576,-73.98997825,member,2022,15:08:37.03,15:26:01.85,2022-01-06,1
F3D0C298E2EBC08A,classic_bike,6 Ave & W 34 St,6364.1,5 Ave & E 29 St,6248.06,40.74964,-73.98805,40.7451677,-73.98683077,member,2022,16:16:37.93,16:20:59.67,2022-01-17,1
B54404E792CF854A,classic_bike,1 Ave & E 44 St,6379.03,E 55 St & 2 Ave,6650.07,40.75001986,-73.96905301,40.75797322,-73.96603308,member,2022,17:56:14.00,18:01:58.56,2022-01-10,1
0E80A367BA225D3F,classic_bike,4 Ave & 3 St,4028.04,21 St & 4 Ave,3668.04,40.673746,-73.985649,40.662584,-73.995554,member,2022,19:48:37.78,19:55:49.16,2022-01-10,1
AC3302FDC2B1E054,electric_bike,Cleveland Pl & Spring St,5492.05,Broadway & E 14 St,5905.12,40.722103786686034,-73.99724900722504,40.73454567,-73.99074142,member,2022,16:22:58.48,16:29:34.25,2022-01-25,1
32D4F3637DB3433D,classic_bike,Cleveland Pl & Spring St,5492.05,E 4 St & Ave B,5515.08,40.722103786686034,-73.99724900722504,40.72334683218016,-73.98265913128853,member,2022,11:54:50.32,12:04:35.56,2022-01-12,1
7A9EF4A72E9FBB64,classic_bike,1 Ave & E 62 St,6753.08,E 39 St & Lexington Ave,6389.09,40.7612274,-73.96094022,40.7494985460252,-73.97729203113158,member,2022,20:23:27.88,20:37:03.59,2022-01-06,1
72CB28095289AE3B,classic_bike,2 Ave & E 96 St,7338.02,E 81 St & 2 Ave,7121.05,40.7839636,-73.9471673,40.77477944895728,-73.95427465438843,member,2022,14:04:30.25,14:10:06.99,2022-01-19,1
AAA76B3CB21F27B6,electric_bike,Park Cir & East Dr,3344.02,West Drive & Prospect Park West,3651.04,40.651566,-73.972212,40.6610633719006,-73.97945255041122,member,2022,21:04:48.75,21:09:47.96,2022-01-17,1
EB74BC7D8F5BD8C8,classic_bike,Cleveland Pl & Spring St,5492.05,Lafayette St & E 8 St,5788.13,40.722103786686034,-73.99724900722504,40.73020660529954,-73.99102628231049,member,2022,14:47:23.30,14:51:54.73,2022-01-23,1
928F37F1654B773E,classic_bike,Cleveland Pl & Spring St,5492.05,Christopher St & Greenwich St,5847.01,40.722103786686034,-73.99724900722504,40.73291553,-74.00711384,member,2022,12:08:42.88,12:22:28.54,2022-01-09,1
F54E72409C6554E3,classic_bike,Cleveland Pl & Spring St,5492.05,Market St & Henry St,5270.09,40.722103786686034,-73.99724900722504,40.71310702305908,-73.99446353316307,member,2022,20:44:57.67,20:54:23.48,2022-01-15,1
096AE4C21473D1D6,electric_bike,Riverside Dr & W 91 St,7524.16,Riverside Dr & W 82 St,7388.1,40.79313480986663,-73.97700369358063,40.78720869,-73.98128127,member,2022,20:32:55.96,20:35:20.22,2022-01-21,1
FA1E00B576911916,classic_bike,6 Ave & W 34 St,6364.1,E 39 St & Lexington Ave,6389.09,40.74964,-73.98805,40.7494985460252,-73.97729203113158,member,2022,17:53:27.14,17:59:45.80,2022-01-12,1
55532B900CA026D5,classic_bike,Park Cir & East Dr,3344.02,West Drive & Prospect Park West,3651.04,40.651566,-73.972212,40.6610633719006,-73.97945255041122,member,2022,10:44:43.82,10:51:46.31,2022-01-22,1
1F88998D7A2015D8,electric_bike,6 Ave & W 34 St,6364.1,Lewis Ave & Kosciuszko St,4617.01,40.74964,-73.98805,40.69237074,-73.93705428,member,2022,20:11:51.08,20:56:23.41,2022-01-06,1
47205AE0B52636B9,classic_bike,6 Ave & W 34 St,6364.1,W 25 St & 6 Ave,6215.04,40.74964,-73.98805,40.74395411,-73.99144871,member,2022,08:30:10.95,08:58:54.32,2022-01-10,1
5ADAA7695E14AB4E,classic_bike,Cleveland Pl & Spring St,5492.05,Rivington St & Ridge St,5406.02,40.722103786686034,-73.99724900722504,40.71850211,-73.98329859,member,2022,21:02:09.91,21:11:11.40,2022-01-02,1
C1F92029C31CCD85,classic_bike,N 12 St & Bedford Ave,5450.04,Huron St & Franklin St,5869.04,40.72079821,-73.95484712,40.73266,-73.95826,member,2022,23:13:10.75,23:22:14.13,2022-01-19,1
BD0E56B45C68A66E,classic_bike,8 Ave & W 49 St,6747.07,5 Ave & E 93 St,7372.1,40.76171227910671,-73.98655101656914,40.7857851,-73.957481,casual,2022,12:30:48.21,13:02:59.34,2022-01-06,1
4A091640AEC83471,classic_bike,S 4 St & Wythe Ave,5204.05,Kent Ave & S 11 St,5062.01,40.71285887,-73.96590294,40.707644944175705,-73.96841526031494,member,2022,16:01:22.08,16:05:11.98,2022-01-01,1
91C6493E41AE8951,electric_bike,S 4 St & Wythe Ave,5204.05,N 6 St & Bedford Ave,5379.1,40.71285887,-73.96590294,40.71745169,-73.95850939,member,2022,16:32:29.35,16:36:08.43,2022-01-31,1
7D1021408D754880,classic_bike,8 Ave & W 49 St,6747.07,W 46 St & 11 Ave,6795.01,40.76171227910671,-73.98655101656914,40.76341379,-73.99667444,member,2022,10:29:57.35,10:33:38.92,2022-01-19,1
BD8D09F9CCEC3344,classic_bike,8 Ave & W 49 St,6747.07,W 46 St & 11 Ave,6795.01,40.76171227910671,-73.98655101656914,40.76341379,-73.99667444,member,2022,11:50:14.49,12:12:05.13,2022-01-06,1
D97646D931E1F1CC,classic_bike,8 Ave & W 49 St,6747.07,W 46 St & 11 Ave,6795.01,40.76171227910671,-73.98655101656914,40.76341379,-73.99667444,member,2022,11:47:31.56,12:07:31.76,2022-01-10,1
CB30B67FC88EAA25,classic_bike,S 4 St & Wythe Ave,5204.05,N 6 St & Bedford Ave,5379.1,40.71285887,-73.96590294,40.71745169,-73.95850939,member,2022,17:50:47.27,17:55:49.34,2022-01-18,1
33844737878754B6,classic_bike,8 Ave & W 49 St,6747.07,W 25 St & 6 Ave,6215.04,40.76171227910671,-73.98655101656914,40.74395411,-73.99144871,member,2022,14:36:20.68,14:49:59.54,2022-01-17,1
A09E13D97D03ED8B,classic_bike,8 Ave & W 49 St,6747.07,W 46 St & 11 Ave,6795.01,40.76171227910671,-73.98655101656914,40.76341379,-73.99667444,member,2022,09:03:34.71,09:09:57.36,2022-01-07,1
62EE0E220E6B2A9A,classic_bike,Front St & Jay St,4895.03,Clark St & Henry St,4789.03,40.702461,-73.986842,40.69760127,-73.99344559,member,2022,10:08:21.31,10:13:48.97,2022-01-09,1
8422FDC6DB625EEA,electric_bike,Bayard St & Leonard St,5442.05,Huron St & Franklin St,5869.04,40.71915571696044,-73.94885390996933,40.73266,-73.95826,member,2022,06:58:59.78,07:07:32.03,2022-01-26,1
3D0CB3AAABC3FA85,electric_bike,Water St & Main St,4936.14,Clark St & Henry St,4789.03,40.703212,-73.990409,40.69760127,-73.99344559,member,2022,12:23:21.92,12:34:27.08,2022-01-05,1
B3996D7CAEDF7B92,classic_bike,Henry St & Atlantic Ave,4531.05,Clinton St & Tillary St,4748.07,40.69089272,-73.99612349,40.69623297129316,-73.99142056703568,member,2022,09:14:04.85,09:18:53.00,2022-01-21,1
75E3E311CE310D97,electric_bike,Henry St & Atlantic Ave,4531.05,Clark St & Henry St,4789.03,40.69089272,-73.99612349,40.69760127,-73.99344559,member,2022,21:10:24.72,21:15:32.76,2022-01-11,1
087BFF28EFB80DD7,classic_bike,Willoughby Ave & Hall St,4611.03,DeKalb Ave & S Portland Ave,4546.04,40.69196035,-73.96536851,40.68981035,-73.97493121,member,2022,18:43:43.20,18:49:16.10,2022-01-13,1
362BC3D044BD34EE,classic_bike,W 50 St & 9 Ave,6854.05,W 46 St & 11 Ave,6795.01,40.76360467795863,-73.98917958140373,40.76341379,-73.99667444,member,2022,15:36:41.49,15:39:27.91,2022-01-19,1
92EC9E615B879649,classic_bike,5 Ave & E 78 St,7161.08,23 Ave & 27 St,7178.02,40.77632142182271,-73.96427392959595,40.776165,-73.9153175,casual,2022,11:40:15.28,12:12:43.36,2022-01-02,1
C93552BE7A0872D9,classic_bike,6 Ave & W 34 St,6364.1,W 25 St & 6 Ave,6215.04,40.74964,-73.98805,40.74395411,-73.99144871,member,2022,22:13:08.46,22:19:01.12,2022-01-23,1
933C210170D16CDE,classic_bike,Lafayette St & Jersey St,5561.06,W 25 St & 6 Ave,6215.04,40.72456089,-73.99565293,40.74395411,-73.99144871,member,2022,09:19:57.51,09:37:03.58,2022-01-25,1
420FB370915866A9,classic_bike,S 3 St & Bedford Ave,5235.05,Calyer St & Jewel St,5743.02,40.71260486,-73.96264403,40.72984,-73.94839,member,2022,07:03:27.73,07:15:32.31,2022-01-19,1
60AB20D8C7D25C06,classic_bike,Broadway & Berry St,5164.04,N 6 St & Bedford Ave,5379.1,40.71044554,-73.96525063,40.71745169,-73.95850939,member,2022,13:14:33.44,13:20:28.46,2022-01-31,1
7223F5AE27A1A012,classic_bike,E 45 St & 3 Ave,6464.08,Rivington St & Ridge St,5406.02,40.75255434,-73.97282625,40.71850211,-73.98329859,member,2022,22:02:43.99,22:29:53.90,2022-01-18,1
C377F1261929323D,classic_bike,Broadway & Berry St,5164.04,N 6 St & Bedford Ave,5379.1,40.71044554,-73.96525063,40.71745169,-73.95850939,member,2022,14:24:10.68,14:31:10.77,2022-01-27,1
C544DB4FA9BF3E9A,electric_bike,Broadway & Berry St,5164.04,N 6 St & Bedford Ave,5379.1,40.71044554,-73.96525063,40.71745169,-73.95850939,member,2022,07:23:35.44,07:27:10.43,2022-01-20,1
60896F669EC50FEC,electric_bike,3 Ave & E 174 St - Bathgate Vaccination Site,8241.07,Grand Concourse & E 161 St,8021.11,40.84224,-73.8985,40.82713380423556,-73.9227358996868,member,2022,13:31:57.62,14:11:32.46,2022-01-15,1
5AF7430D7BF357F5,electric_bike,31 Ave & Steinway St,6782.01,50 St & 30 Ave,6735.03,40.7611488,-73.9170071,40.760083,-73.907107,member,2022,12:39:22.37,12:43:24.57,2022-01-28,1
776F9963A2281162,classic_bike,Broadway & Berry St,5164.04,N 6 St & Bedford Ave,5379.1,40.71044554,-73.96525063,40.71745169,-73.95850939,member,2022,09:12:55.35,09:17:07.33,2022-01-12,1
